id;guid;aoGuid;name;parentGuid;level
3457;5895eb4c-32bf-49c9-b2af-d01e82732734;a1f167d3-4895-41ec-8142-fc82de15d4d4;Яндаши;7b4c974c-07c2-447e-aee3-285105490e72;6
1552;ae47e2ea-0e07-4ab2-97e4-baa61b9862cf;412c892c-1918-4829-95f0-ae4d696bf603;Правая Набережная Сугутки;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
2600;982a7a62-e38a-4c03-9d92-b6278d6195ee;6299826b-7a3c-4558-9d2b-72a13bf98d61;Серткасы;5bf8318a-86be-4e7d-9cf8-00e4298e5a77;6
3432;5fc4a9a3-4d92-447b-8aff-b9ed4aaae537;77f3c511-f58a-4436-a7ff-24a844123cac;Пинеры;7b4c974c-07c2-447e-aee3-285105490e72;6
1551;3564d9b2-4027-4d33-bf66-63a33b17a75a;ad415a39-5ffb-4c86-ae05-0a0ead51487d;Поэта Хведи;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1514;c26f65e7-f873-41b5-bbd3-13ec55ff05b4;ec4bcfd1-61f6-48c7-a4a8-3dab65792597;Ольховая;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1515;2cfc0c3e-d134-4f59-a511-5f6d174c5029;0e6a5357-066c-4fe4-b6b9-d5a64ab8cb23;Ореховая;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1512;402ea8a0-77fa-4841-b0f2-c78b7fdcbe65;8bfe5f54-3e0f-412e-a242-64f052acb86e;Олега Волкова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1518;a8768660-2599-4639-915d-9ede043ab705;bd534f07-40bf-45cf-bf25-c2dd5e3aa065;Осоавиахимовская;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1517;ed7439da-41a5-4f8a-841d-f5a90f913ef3;66c024d5-86a2-4a5c-a73c-6a64053b6342;Освода;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1519;5cc4cbda-b74e-4e32-a756-62c4ff0cb3c2;573dc7ff-70d3-4a33-8e53-29cb3537edac;Островского;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1549;9ad550a0-b935-4291-8757-986135561304;c36da513-f56c-44e8-8e24-4da798377b6a;поселок Лесной;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1521;5628607a-78b1-4786-a735-a9512332ff76;ab3027ff-435b-4182-9c41-884a066da28f;Павлика Морозова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1516;7a5e9caf-a981-4735-90f9-42e94fccc578;75ec5a24-7f19-408c-9569-db7c111f0dd3;Оригинальная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1523;0592f2a2-177a-4831-ad41-4a8ea4f02f8e;d451b94b-3228-4a64-88e0-b84059caf327;Панорамная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1524;65e3c494-d1ed-4c12-9ebc-43b9b6a0796e;7ac3c65d-5d6d-4911-a858-9f68deab8e05;Парижской Коммуны;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1525;b68618f6-4f6e-4df3-b176-145a46720b64;c55b8065-56cf-4cf5-af82-e9d3388cb70a;Пархоменко;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1522;e27cd4a7-65cf-491d-be6f-feb81c399de0;c1d70acd-6e3d-4380-8f6e-65995935cc3a;П.Алексеева;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1526;27841ee2-02f7-4698-995b-d87a3aa0f3b5;b5b2676a-c3c3-40d2-b927-92246bf2b8ad;Патриса Лумумбы;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1527;a6ab674b-1cc3-424a-bc63-97bb727ca8cc;bfc0abcf-fa6e-4ba6-9078-9dd63d979d98;П.В.Дементьева;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1528;5a29c108-22a6-4410-95b9-74a5075e14a0;d68273f8-bb68-4913-bb0f-a5d7d2866d8d;Первомайская;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1547;40c9933a-2cd8-4b8b-85df-8bdebd7f74d3;0a550bc8-abe5-48e7-b0b9-46d9e2472901;Полярная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1531;63f665cb-7f8c-4919-9a7b-5d3eed43a79d;f7efbcf6-2533-4f80-9296-12f9897f3253;Петра Ермолаева;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1529;45612c53-3c08-499a-b602-716774e1acce;754356a4-acd3-4443-9dfa-662b98a15bdd;Перова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1533;3f03e43a-6e4a-470a-908c-b665e244cc95;f5f07655-7697-4279-b8af-f41574a466c6;Петрова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1548;b13100b2-3c11-4a8a-a2e4-e15c2ac04fc0;ca4be671-d51b-4aa4-8190-a33cfe0de84b;Попова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1532;b713a818-57f8-47d8-8a26-bc5c07e76e38;81fb0786-53b6-42fe-bae7-6877aa393a09;Петра Крепкова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1535;ec56a7dd-ac7d-4763-b3c0-8a9d0e3c7bcf;bd2dd481-c62e-4915-8a13-13f1ada248a0;Пионерская;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1538;b427f34d-c2aa-425c-a46e-18d1ccf363e3;61921904-b01b-4404-af7f-0841bf11cda0;Плеханова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1536;5fcd4bc9-4712-46f6-bafc-bae0253ad6a2;5caca585-481f-4868-9676-051fe3618778;Пирогова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1539;f63529da-1d4d-48a5-b45c-a453c9e31bd2;b9c47efd-d642-4bf9-ac30-42cae40753cc;П.Н.Осипова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1541;a675dec9-86ba-444b-a6b9-6da00957d43f;683c0e35-c8f1-4553-8118-337311c0c9a1;Победы;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1542;fc578140-383e-46b8-8958-1b4e6d8ceedb;98315db0-8bb2-4d7b-84a1-598ae39f4674;Поворотно-Нагорная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1543;f7ae7d48-9397-4aae-b98a-bea76ad2578f;8b3838f3-595e-47f3-b193-3af94e3705f3;Покровская;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1544;00b7ab97-91bd-4b02-96ec-1da954cfda72;e5493df1-2db2-4aff-9387-b769d6525a7f;Полевая;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1546;7eff3c21-c5c3-405f-9b08-a8a72fa02f50;b16c5281-e0cb-41e1-8d6a-700fbd521eb7;Полководца Суворова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1540;9adceb35-bca3-4c97-8375-023d114f0ff8;ecb0bf24-e201-4f89-b71b-619e17a997a9;Победы;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1577;6685530d-304f-4153-98e3-aac74c0ac646;d67cb769-6677-4d0b-94fe-1f165eb3e4b3;Рассветная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1589;9ae6697b-f5f8-4148-858a-caec761abeb3;a7ca209e-13e0-42b7-a210-f3a5bc09fa3b;Салтыкова-Щедрина;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1581;e9abc9e4-1eed-4d13-b94c-71858a398534;848cbd9b-ed72-4975-8c3e-f2e35d002bfb;Рихарда Зорге;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1580;c6896d50-d866-40fb-bff7-c65ea2dd3f81;9210eaf2-494a-47c3-bde3-b692d0aed9db;Речников;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
7102;226cc62d-9df4-4da3-8388-de50dae7d2ac;f70a6a6b-8cdf-4294-8e7b-1b7d90a9272f;Заовражная;a81e1e12-1948-4b40-a27e-d02f0ae51bc5;7
1586;38f7c953-102e-47f3-96fd-d650652feb34;e2656dbc-6736-42ba-8844-7a05ec66fde7;Рылеева;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1591;7aab06d6-2932-43ca-a536-25d88c4d2c28;5fa9cd5b-e4c7-4e7a-990a-e7c1659d097d;Свердлова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1582;954b3a92-fdd5-4a29-9f1b-36e763b7ea62;86f06a64-ee64-4ac1-bf3b-5d312873038c;Розовая;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1555;d8ef9128-95cf-4c27-88aa-ed808ec0acec;e0fa8868-8551-428b-9a20-04524648b084;Прибрежная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1592;19c9b1de-889d-4ac1-a097-61300de41f7a;31676c1a-2b40-4b21-baca-0886a24edf94;Светлая;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1584;5be0dcf1-e311-4759-a09b-18aab8bc60ea;c76ae7e2-4acf-4e3e-bb6c-b14e81cdecf0;Ромашковая;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1583;446b1492-a8f1-41c6-8775-194170102d1c;cd1fe68f-8b19-4b91-a56b-3e0cff3ab4d6;Розы Люксембург;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1572;44eef59d-9a80-44df-afe3-9ac1be119332;4854c64e-9c6e-49c9-9941-636eeb24c04a;Равнинная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
6192;7cf6db29-2e5d-4d1c-b3a9-99805f3fbf5e;79e95af7-52d4-43b4-9284-aaf9f37ff266;Большая;d9ec1635-5b6d-4a48-a7b8-694b8e467c2d;7
1556;af9dc845-90f2-4f98-8ee6-ba99cc03d80b;29d47ae8-2c9d-496b-9fd1-0784c15e1118;Привокзальная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1570;7a666e64-aa41-4848-9be6-353fe29780a4;9a021414-aa35-402a-a92f-ca9f5c61dbc2;Пушкина;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1563;eba2467a-8bf7-4979-8b65-b367f97b4689;ea337b5e-7c38-4103-b699-5c6ec6ea2867;Промышленная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1557;6cc83257-e02e-4980-91b3-a4e20ed777d9;7b0540cb-984c-453e-ab91-12e9732b57a9;Приволжский;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1560;6d816c83-900e-4dcb-9ea8-49f61e16ead7;8e5dee78-a5ea-44ad-b23d-1857231924aa;Пристанционная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1554;812e12ae-342c-45d4-aa88-374003c858c6;d0fc956b-d35d-4f25-882a-90a5c2203870;Пржевальского;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1558;ec762e0d-36d7-49dd-9c44-fcb5cb4d4a1e;680f14ad-d0b8-4794-984e-3ee616efdb48;Привосточная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1566;d5efa573-f2fb-4bb6-9a2f-08a6b793d9f1;52f5546e-fea1-44ea-b83e-e7e3b329a271;Пугачева;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1562;c78d8e3c-9a1a-4a07-b02e-a09195cc2b1e;d24c5bdf-0257-43f7-b1dd-f2046450719e;Пролетарская;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1565;e20496d8-1939-4131-8aa5-935295cb8a66;99c2bd4b-dd29-49e0-896c-f364204d547a;Профсоюзная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1564;4463ca72-54ff-4047-a3ba-7f594707ce5b;4463ca72-54ff-4047-a3ba-7f594707ce5b;Профессора И.А. Андреева;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1569;d6317553-090c-45ae-9990-61a82e013cd5;c38cea13-c03f-4ab0-9ca5-75ec7d6fd6d2;Пушкина;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1573;1b43f8ef-3f5e-4815-8970-1991f06d5add;2945696e-ac35-46b6-a170-928853ff713a;Радищева;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1574;5e383122-76d1-46d5-9df8-a26eb4066c11;43be30da-d12b-4f32-8b31-20f87f1cd767;Радужная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1568;ab24a5c0-c501-47b9-8661-ab54e4c7aeb0;7af53f85-525f-482f-8b11-0b37b0005011;Пучкова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1561;0a832875-4d3f-4624-ba5d-807ad23c820d;0a832875-4d3f-4624-ba5d-807ad23c820d;Прогрессивная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1578;a621d109-aa7e-484c-9889-ab2dd080b3b8;850c5a7e-edaf-4126-a5aa-674ec11e3ed6;Репина;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
3314;2a11e3cb-f4e7-4dab-b590-a37b18569b3f;d9ec1635-5b6d-4a48-a7b8-694b8e467c2d;Толиково;75b5fa1f-d054-4207-a56a-1d75e8eae490;6
3939;be74927e-cf50-4ff5-8281-f5568d25e134;fc658d88-66d4-48eb-940c-6bed6f835648;Комарова;bc6822d6-4d21-4d31-9a0a-f383ce600f98;7
1392;ab5af244-158d-4aba-a160-4fc7970b411b;03e5a731-d3be-4a17-a809-c2d32894cf72;Константина Иванова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1390;77cf5f2c-9809-4675-bd76-983f1d50f282;67d6ab0a-e216-47ed-962b-4d7a8520c41c;Композитора Максимова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1320;aed5e508-2e97-4272-9f27-f226f2db2f99;21ff2d52-a360-4988-a476-2b8d0d0c2a89;Гузовского;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
8707;2e679815-fd83-4853-a481-0d3062f7dab5;7df0b5d4-be1c-4969-b5cd-14578221d30a;Парковая;50885be8-3c42-468f-b2a5-ebb7b907fde0;7
4805;182aa8e5-bbc0-4675-8194-3f87b493484a;3026b8b3-300c-49d4-a6ed-6c16c42c7a47;Овражная;8b174e99-91d9-411a-b22e-df7b9ba031bb;7
1319;1fab8372-a313-42e7-91ec-a9f1db760dec;91eb42fd-da44-42b4-8bf1-16e2370a754f;Грибоедова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
5682;427b85c4-2927-4613-bfff-798794f5b630;c6746409-e61a-4907-b826-c10e9ec072a0;Центральная;218d8785-51b4-4538-a540-f79c02626ecb;7
2780;c7e96258-bd08-4e0d-9e64-23e0ff89fc7d;50885be8-3c42-468f-b2a5-ebb7b907fde0;Шоршелы;1f54c326-1a30-4de9-b63b-8887c2e7fc50;6
1599;905c4e2d-dc1a-47bc-ab8a-1db674a25b27;518544e7-8cd6-4946-b97c-bd02baa5e8d0;сдт Виктория;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
3635;30c59d2f-1b49-4631-b0aa-dd9d7f044d48;8b174e99-91d9-411a-b22e-df7b9ba031bb;Яманчурино;b757ac67-4ee8-4efd-8ca7-00db36b16822;6
6863;c33b0907-5be8-4d8a-89eb-d22e80499c03;916075f1-8470-4c88-bcc6-20c1af302059;Асакасинская;f7ffd96f-0cb0-492c-b644-c74a75336923;7
10763;085226bd-f444-409c-9719-aaeabad0c5c3;2a6bc641-d9d8-43cd-bcd2-105f4552a407;Солнечная;003f4bbc-84c1-4629-b8f6-706d5b92602c;7
1682;c2e0e0ce-7312-44b9-9f75-da23b0db1abe;c8cf3c77-4035-4de3-bc21-4c2a7ad89fa0;Семашко;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
3204;da585a68-422d-454d-975e-14c7884b99a6;07ac5f46-e2f0-437a-9e3b-c7675c7a6b1d;Аркасы;75b5fa1f-d054-4207-a56a-1d75e8eae490;6
1680;52f44901-9049-467a-9780-e7a9576e7616;7a7ff294-f797-4ebe-acfa-deb288a876ff;Седова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
10764;d1af5b31-1f05-465e-a9a4-03dcc5ffba6c;eda986d0-66d6-44fc-aa48-dac4230efe5b;Южная;003f4bbc-84c1-4629-b8f6-706d5b92602c;7
1678;e10b65f5-3eea-4d33-9cb3-b21d980d9225;632d48f5-0b61-4f3e-bb63-a72057c3ea46;Северная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1671;9b1cac88-222e-406b-b34a-b7aad78113ca;ce9c52ff-6f6c-48c7-86c2-48d6be0f33c7;сдт Чапаевец;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1679;86c6d508-86b8-402d-a1c7-50719dcdf08f;e8d007c2-51db-438f-b2a7-c2dae18819dc;Северный;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1684;26e69810-5fa9-478f-a4aa-5c7d0a0ef5e5;2ac867af-7ed1-4447-9fe2-6f947e5eef27;Серафимовича;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
10078;ae3b420d-9aa2-4576-b569-4045337978bb;8a7177ac-6c91-4629-89cd-1e25b7bdf8e7;Луговая;4254637f-da5a-4395-b74d-b8f53167097a;7
6872;ca90a315-f855-41a5-8251-26a508dc15a8;ca90a315-f855-41a5-8251-26a508dc15a8;Полевая;07ac5f46-e2f0-437a-9e3b-c7675c7a6b1d;7
2603;cf001617-2ab7-41bf-8fa4-86da675024f2;258179ea-2f2c-4f59-a711-53d06144d3cc;Синьял-Убеево;5bf8318a-86be-4e7d-9cf8-00e4298e5a77;6
2348;d35e7460-944d-4a2b-97c0-f3e63398d7c0;e35638a9-9427-4484-8930-fc9f8c3ba339;Елмачи;e08f62e6-e8b8-4bd5-b3e7-ad0a04a324ef;6
1683;801f95d8-5129-426f-a4d8-20aae8368e68;dcef537e-ec09-472d-8fb2-bf26be75414d;Семена Ислюкова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1681;cd68e22d-fdb9-4004-9400-af7dcddac269;99ff858c-4865-484f-aa71-76c91cdb161a;Сельская;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
10745;5ebe8470-56f8-4bd2-8453-c953e701156a;1ecce357-f646-46d2-8545-73d935298022;Лесная;e35638a9-9427-4484-8930-fc9f8c3ba339;7
1669;4b478d89-4c67-4ec7-8127-3367d29c0a87;946ead12-d1fd-41b3-afc5-f409b18ca459;сдт Чайка (Социалистическая);dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1665;ff081eb3-0225-4e22-b32f-a16f4fa61a20;c8bb2fdb-ce21-4f0d-bbbf-9b5d8dbc7f48;сдт Урожайный 1;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1643;d4e1b54e-eb00-45ff-8e89-29563f8a48a1;4479e92f-febc-42e3-bb1e-8e9f5223ae6c;сдт Путеец;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
2344;f8aca356-9810-473c-a18a-07476ffe77a0;003f4bbc-84c1-4629-b8f6-706d5b92602c;Высоковка Вторая;e08f62e6-e8b8-4bd5-b3e7-ad0a04a324ef;6
1728;8f9409e3-248c-42ba-a95e-78a93de15534;12122231-bf6d-4305-93c9-b622c54bcafa;Тургенева;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1727;b19296c5-690b-459d-a9a1-bc5671996d81;e0e9817a-0806-4f81-84a9-c9fb402bfa0b;Трудовая;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1724;f28ab45a-2c03-46a6-a66d-eea749e9f2ac;6e23d252-5aeb-47af-b82c-f6ad83fae0a1;Тракторная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1699;39212426-24ac-442d-bf21-cc0d888cc8d8;e5695c3c-6641-4ba2-926e-8734d0e2ced1;Солнечный;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1725;d7a93c34-4c58-454d-b57c-767433c39ce3;4d14291d-5741-4a07-9a7e-7dd03d12c9bf;Тракторный;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1706;f21a5ae1-1acf-4ac3-9211-14a6846a1b90;c5a39bf7-d195-4999-b8c2-e19441610c19;Стартовая;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1719;b106145b-2fd5-4db9-acba-fbe762ec256c;8e5a0dbd-787f-4bcc-b3af-fde5cd642b09;Тимирязева;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
11874;f07423e6-d02d-4da1-9d25-99f405f25d3c;50258262-e571-4db8-8999-54d54250e305;Бедертдин Тухфетуллова;1df02f66-f61e-4ba3-a92f-024adc39fd1c;7
1691;b84b0b67-4ad1-4f59-8837-8baaf4873e23;89fbd3fe-844c-4301-9c1f-15a87e9b90b3;Складской;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1690;09f3e301-fa9d-4f38-863c-ce791ed3b920;ef040795-68ec-4c86-aab5-37d3d733bac7;Сиреневая;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1722;9c0af14d-b436-4129-a06e-f4a217dfca0b;386401d1-acfc-43f3-9e07-25966d020393;Токмакова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1723;1ac394c2-39d5-411b-96c8-0309b9770e55;e11a0509-0c92-4beb-8621-e0383542f19f;Тополиная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1692;badd9efe-fe26-462e-9186-a66cbf407947;064f333c-0f18-4fe8-bed5-c186d5aa97f1;Скульптора Мухиной;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1689;58780195-4df9-46b4-93d8-0a908769ae71;6852c64f-f86b-457d-a9af-ebbce90bde76;Сеченова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1698;bb17b64c-741d-4c66-b885-b882eb579dc9;084bbde1-85fc-4d45-a2f8-f9555ba004f1;Солнечная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1693;3e06b683-2193-434a-b24c-2a291616aeae;ad19e84f-44ec-426a-b059-55d3adef10b2;С.Лазо;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1688;523f32da-5a23-40db-a4fc-8e7501c4e49e;55dba2a0-27a9-4f18-9eba-766cfad0f4b0;С.Есенина;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1700;291c3786-0bab-4866-b6ca-1569a1652c83;fdfe55b8-05f4-4f54-835f-9759c51c6906;Соляное;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1702;3095fbe7-2663-45b7-86d5-67028c51045d;a3007f61-a5a8-4264-864b-fe357013f1a1;Спартака;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1697;a4c648d4-e4e0-4e8b-8cbc-c966bc795b39;c08dc589-2d71-4a05-aaf3-ecfec8225d74;Совхозный;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1694;b49660e7-de49-4454-94fa-8a5d562f72bd;f42b3dfe-400c-4685-b9c6-b00e397e4271;Слесарный овраг;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1703;41e1d5eb-0fed-4500-8e38-d003fbb58abd;d2c5e058-f7d2-4c70-ad90-e2d51f1806fb;Спиридона Михайлова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1701;aabe6a6a-1ba3-4186-969b-ae00f41f7a1d;ce1da623-302c-4a40-a519-3f3524ff3c97;Социалистическая;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1708;c139d926-4159-47e7-999e-f7c163579b36;bd2d3127-359e-4ec3-9e42-0c8c790ff98a;Строителей;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1720;cbc46105-16de-468f-951f-05fcd97417dc;41451474-bc64-477a-99df-9ea797e65716;Т.Кривова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1707;56cce9a3-0dbb-4909-8161-74d60d4d846b;91d9a9a8-4e80-4d21-a7b1-61ba4b807693;Стихвана Шавлы;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1710;827d1a27-8d6c-414b-b8f6-d7db78259391;4e729fcc-0bfd-4e59-991f-9a170fb241df;Студенческий;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1717;6124378a-5c15-4bc0-8bd4-3b2d37e8e29b;4021d9d8-d94b-4cd1-b66b-eba1f084c10e;Тельмана;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1711;922fabdc-19a6-47b4-b089-5d41a8d3a301;15790d80-5533-4777-bfa7-38841d8db36d;Сурикова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1721;2e8a4c10-0626-4dd1-b941-38ce4417b91b;bf1b4a35-f88b-4f74-abc3-90520fa40fc3;Токмакова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1718;fe6da793-d576-4c81-81eb-630112d7c951;0367d221-dff7-47e4-9f38-d93e6d7d6652;Тенистая;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1713;c7f9d530-812c-4a74-8368-3a2ccaec557e;0ef2440a-a90c-4d8c-817d-52fc7420a1ac;Таэра Тимки;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1687;768f7616-aa03-48a2-b8e6-715eec2fcd91;82ace6ac-b0f9-4c47-b547-8000a5d54963;Серебряная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1716;bbf3c3a4-aa01-4652-a7e1-2034a1e2102c;8a56ba65-9f64-4b7e-93da-0121ed061a18;Текстильщиков;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1696;d519cd3b-3d99-4c97-9925-a6dcddc97b9d;acc771a7-9966-487a-b70a-8dbb62339988;Совхозная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1768;18ef9a79-99aa-4ef2-98d6-2401ad6cacc6;0e84cd74-820f-4652-8109-48a7d33ea0ef;Шевченко;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1770;17e8fcac-0402-41a5-a62d-be590f5941b1;484f1c53-63fa-4533-b9a3-c48fad1ddc1e;Шелеби;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1771;fa8e1e2a-e809-4fd8-aff3-501face2eda8;73c663cd-9592-4d45-baf1-ce1cf5323b41;Шелеби;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1769;f9e1f5b1-6013-493e-9ab5-bcabf0ed7de8;640be56b-9aed-4de6-99e3-b436733b6025;Шевченко;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1765;30c4694d-f8a5-4965-a513-ad14bce49c63;d9380374-01b8-4e91-9dbd-e6227112233e;Чкалова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1767;d70a7ebb-10d0-4f19-88c1-cb96081fa2c4;97a68257-b74f-4713-b5eb-1c088c2bfcf6;Шахчуринская;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1731;1a1113f5-3c88-491c-b7bf-948d533d34aa;9f3f6696-f195-4835-90f4-6312a5508380;Университетская;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1760;4b471222-2df9-458f-9922-cee0b7d7ea14;4b471222-2df9-458f-9922-cee0b7d7ea14;Черёмушки;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1730;6c0fab44-4869-4c94-88d1-15eab947aa1f;f3b06c5b-0911-4ef2-83ed-8d280e257a17;Узорная;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1733;efafbca1-4191-4b7a-a24c-29fb0d907422;a63a9bd6-821e-4457-b080-ab133d7ebe00;Урукова;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
1734;b05b6cc2-93f0-4c71-8850-c5a805cc868a;44dd996a-aaf0-4313-89ca-7c4927b3543e;Усадская;dd8caeab-c685-4f2a-bf5f-550aca1bbc48;7
